epoch: 0	train ppl: 319.52175660426116	val ppl: 175.16599767342655	best val: 175.16599767342655	time (s) spent in epoch: 51.94276690483093
epoch: 1	train ppl: 123.57834659089131	val ppl: 137.81046096850682	best val: 137.81046096850682	time (s) spent in epoch: 52.3000602722168
epoch: 2	train ppl: 81.02146582266089	val ppl: 131.53722551166786	best val: 131.53722551166786	time (s) spent in epoch: 52.38571262359619
epoch: 3	train ppl: 58.869341365586045	val ppl: 136.54018990391376	best val: 131.53722551166786	time (s) spent in epoch: 52.22285842895508
epoch: 4	train ppl: 44.74151291340598	val ppl: 149.35797742301625	best val: 131.53722551166786	time (s) spent in epoch: 52.036285638809204
epoch: 5	train ppl: 34.92571986360443	val ppl: 165.92643864786402	best val: 131.53722551166786	time (s) spent in epoch: 51.81948232650757
epoch: 6	train ppl: 27.76219659171233	val ppl: 191.1713075078324	best val: 131.53722551166786	time (s) spent in epoch: 50.78260278701782
epoch: 7	train ppl: 22.492612773963927	val ppl: 221.5443411632053	best val: 131.53722551166786	time (s) spent in epoch: 51.15253472328186
epoch: 8	train ppl: 18.631326742177173	val ppl: 255.81765005268875	best val: 131.53722551166786	time (s) spent in epoch: 51.150476694107056
epoch: 9	train ppl: 15.64532873903224	val ppl: 296.3890504633672	best val: 131.53722551166786	time (s) spent in epoch: 51.156596422195435
epoch: 10	train ppl: 13.436696357275173	val ppl: 343.6754075492507	best val: 131.53722551166786	time (s) spent in epoch: 51.391870975494385
epoch: 11	train ppl: 11.73338662396938	val ppl: 400.28796153628156	best val: 131.53722551166786	time (s) spent in epoch: 52.198177337646484
epoch: 12	train ppl: 10.335206709224634	val ppl: 465.3531344169251	best val: 131.53722551166786	time (s) spent in epoch: 51.684170722961426
epoch: 13	train ppl: 9.275347804210359	val ppl: 531.8521876520628	best val: 131.53722551166786	time (s) spent in epoch: 51.83702850341797
epoch: 14	train ppl: 8.418571191951015	val ppl: 609.0284944679539	best val: 131.53722551166786	time (s) spent in epoch: 52.08770680427551
epoch: 15	train ppl: 7.710521013725501	val ppl: 688.5032851563969	best val: 131.53722551166786	time (s) spent in epoch: 51.763203144073486
epoch: 16	train ppl: 7.125092013854055	val ppl: 778.6496356186874	best val: 131.53722551166786	time (s) spent in epoch: 51.376086711883545
epoch: 17	train ppl: 6.616858992876008	val ppl: 892.2587926265303	best val: 131.53722551166786	time (s) spent in epoch: 51.81197643280029
epoch: 18	train ppl: 6.197177914305967	val ppl: 995.5745567549279	best val: 131.53722551166786	time (s) spent in epoch: 51.85905146598816
epoch: 19	train ppl: 5.839370741632198	val ppl: 1135.1338743381218	best val: 131.53722551166786	time (s) spent in epoch: 52.052313804626465
epoch: 20	train ppl: 5.534987807847765	val ppl: 1255.1563532467314	best val: 131.53722551166786	time (s) spent in epoch: 51.77875733375549
epoch: 21	train ppl: 5.256831092861373	val ppl: 1376.065934198735	best val: 131.53722551166786	time (s) spent in epoch: 52.093334436416626
epoch: 22	train ppl: 5.029383844483452	val ppl: 1550.6616769679517	best val: 131.53722551166786	time (s) spent in epoch: 51.46793341636658
epoch: 23	train ppl: 4.801875320758992	val ppl: 1720.5430664491046	best val: 131.53722551166786	time (s) spent in epoch: 51.89918565750122
epoch: 24	train ppl: 4.606959592984729	val ppl: 1910.5185475937812	best val: 131.53722551166786	time (s) spent in epoch: 51.725670337677
epoch: 25	train ppl: 4.442650865345063	val ppl: 2091.1348439794274	best val: 131.53722551166786	time (s) spent in epoch: 51.73933172225952
epoch: 26	train ppl: 4.290230383281932	val ppl: 2328.132963910714	best val: 131.53722551166786	time (s) spent in epoch: 51.54974317550659
epoch: 27	train ppl: 4.153136961652071	val ppl: 2454.9588730849946	best val: 131.53722551166786	time (s) spent in epoch: 51.566587924957275
epoch: 28	train ppl: 4.029333221125108	val ppl: 2600.6844786464176	best val: 131.53722551166786	time (s) spent in epoch: 51.96017527580261
epoch: 29	train ppl: 3.91458921178529	val ppl: 2936.4326847498874	best val: 131.53722551166786	time (s) spent in epoch: 51.517685890197754
epoch: 30	train ppl: 3.805761337946809	val ppl: 3081.7998665324562	best val: 131.53722551166786	time (s) spent in epoch: 51.51912212371826
epoch: 31	train ppl: 3.702577539608128	val ppl: 3319.964331734733	best val: 131.53722551166786	time (s) spent in epoch: 51.61486053466797
epoch: 32	train ppl: 3.623188575435093	val ppl: 3563.8415210748976	best val: 131.53722551166786	time (s) spent in epoch: 51.91583013534546
epoch: 33	train ppl: 3.53245008513502	val ppl: 3850.4809506347497	best val: 131.53722551166786	time (s) spent in epoch: 51.46374988555908
epoch: 34	train ppl: 3.4542343310848835	val ppl: 4052.2788112527473	best val: 131.53722551166786	time (s) spent in epoch: 51.65396499633789
epoch: 35	train ppl: 3.3897479431318995	val ppl: 4358.781571314655	best val: 131.53722551166786	time (s) spent in epoch: 52.30302381515503
epoch: 36	train ppl: 3.3271292662256955	val ppl: 4548.773998291412	best val: 131.53722551166786	time (s) spent in epoch: 51.20122480392456
epoch: 37	train ppl: 3.2632040493560397	val ppl: 4877.918643161698	best val: 131.53722551166786	time (s) spent in epoch: 51.77898454666138
epoch: 38	train ppl: 3.2011474860514766	val ppl: 5206.510959036652	best val: 131.53722551166786	time (s) spent in epoch: 51.47332692146301
epoch: 39	train ppl: 3.1451563516683287	val ppl: 5523.297819666415	best val: 131.53722551166786	time (s) spent in epoch: 51.57315945625305
